source,series,checkpoint_count,train_count,assumed_noise_fraction,tail_energy_rank_1,tail_energy_rank_2,tail_energy_rank_3,selected_order,pencil_order,pencil_all_real_stable,pencil_poles,pencil_train_nrmse
reproduction,20260718__normalized_uncertainty_gap,21,12,0.01,0.6565029655876201,0.3742124794785243,0.18620074977204396,4+,4,False,-0.400541|-0.0352838-0.449203j|-0.0352838+0.449203j|0.489611,nan
reproduction,20260718__normalized_uncertainty_gap,21,12,0.02,0.6565029655876201,0.3742124794785243,0.18620074977204396,4+,4,False,-0.400541|-0.0352838-0.449203j|-0.0352838+0.449203j|0.489611,nan
reproduction,20260718__normalized_uncertainty_gap,21,12,0.03,0.6565029655876201,0.3742124794785243,0.18620074977204396,4+,4,False,-0.400541|-0.0352838-0.449203j|-0.0352838+0.449203j|0.489611,nan
reproduction,20260718__normalized_uncertainty_gap,21,14,0.005,0.6572445462462998,0.37560443652587316,0.18546716760697735,4+,4,False,-0.404279|-0.0353351-0.447664j|-0.0353351+0.447664j|0.489589,nan
reproduction,20260718__normalized_uncertainty_gap,21,14,0.01,0.6572445462462998,0.37560443652587316,0.18546716760697735,4+,4,False,-0.404279|-0.0353351-0.447664j|-0.0353351+0.447664j|0.489589,nan
reproduction,20260718__normalized_uncertainty_gap,21,14,0.02,0.6572445462462998,0.37560443652587316,0.18546716760697735,4+,4,False,-0.404279|-0.0353351-0.447664j|-0.0353351+0.447664j|0.489589,nan
reproduction,20260718__normalized_uncertainty_gap,21,14,0.03,0.6572445462462998,0.37560443652587316,0.18546716760697735,4+,4,False,-0.404279|-0.0353351-0.447664j|-0.0353351+0.447664j|0.489589,nan
reproduction,20260718__normalized_uncertainty_gap,21,15,0.005,0.6599005036071404,0.3795795883826283,0.18830711753675586,4+,4,False,-0.405928|-0.035213-0.446887j|-0.035213+0.446887j|0.489211,nan
reproduction,20260718__normalized_uncertainty_gap,21,15,0.01,0.6599005036071404,0.3795795883826283,0.18830711753675586,4+,4,False,-0.405928|-0.035213-0.446887j|-0.035213+0.446887j|0.489211,nan
reproduction,20260718__normalized_uncertainty_gap,21,15,0.02,0.6599005036071404,0.3795795883826283,0.18830711753675586,4+,4,False,-0.405928|-0.035213-0.446887j|-0.035213+0.446887j|0.489211,nan
reproduction,20260718__normalized_uncertainty_gap,21,15,0.03,0.6599005036071404,0.3795795883826283,0.18830711753675586,4+,4,False,-0.405928|-0.035213-0.446887j|-0.035213+0.446887j|0.489211,nan
reproduction,20260718__normalized_uncertainty_gap,21,16,0.005,0.6648391825096753,0.38815034277552357,0.19580221787958638,4+,4,False,-0.408563|-0.0354551-0.445635j|-0.0354551+0.445635j|0.489163,nan
reproduction,20260718__normalized_uncertainty_gap,21,16,0.01,0.6648391825096753,0.38815034277552357,0.19580221787958638,4+,4,False,-0.408563|-0.0354551-0.445635j|-0.0354551+0.445635j|0.489163,nan
reproduction,20260718__normalized_uncertainty_gap,21,16,0.02,0.6648391825096753,0.38815034277552357,0.19580221787958638,4+,4,False,-0.408563|-0.0354551-0.445635j|-0.0354551+0.445635j|0.489163,nan
reproduction,20260718__normalized_uncertainty_gap,21,16,0.03,0.6648391825096753,0.38815034277552357,0.19580221787958638,4+,4,False,-0.408563|-0.0354551-0.445635j|-0.0354551+0.445635j|0.489163,nan
reproduction,20260719__solver_uncertainty,21,10,0.005,0.661142989573755,0.3280103201734118,7.913954964412598e-06,3,3,False,-0.061403-0.0362346j|-0.061403+0.0362346j|0.129137,nan
reproduction,20260719__solver_uncertainty,21,10,0.01,0.661142989573755,0.3280103201734118,7.913954964412598e-06,3,3,False,-0.061403-0.0362346j|-0.061403+0.0362346j|0.129137,nan
reproduction,20260719__solver_uncertainty,21,10,0.02,0.661142989573755,0.3280103201734118,7.913954964412598e-06,3,3,False,-0.061403-0.0362346j|-0.061403+0.0362346j|0.129137,nan
reproduction,20260719__solver_uncertainty,21,10,0.03,0.661142989573755,0.3280103201734118,7.913954964412598e-06,3,3,False,-0.061403-0.0362346j|-0.061403+0.0362346j|0.129137,nan
reproduction,20260719__solver_uncertainty,21,12,0.005,0.661178742948236,0.32807436924019207,0.00010639669586252489,3,3,False,-0.0613761-0.0359229j|-0.0613761+0.0359229j|0.129079,nan
reproduction,20260719__solver_uncertainty,21,12,0.01,0.661178742948236,0.32807436924019207,0.00010639669586252489,3,3,False,-0.0613761-0.0359229j|-0.0613761+0.0359229j|0.129079,nan
reproduction,20260719__solver_uncertainty,21,12,0.02,0.661178742948236,0.32807436924019207,0.00010639669586252489,3,3,False,-0.0613761-0.0359229j|-0.0613761+0.0359229j|0.129079,nan
reproduction,20260719__solver_uncertainty,21,12,0.03,0.661178742948236,0.32807436924019207,0.00010639669586252489,3,3,False,-0.0613761-0.0359229j|-0.0613761+0.0359229j|0.129079,nan
reproduction,20260719__solver_uncertainty,21,14,0.005,0.6612007173717435,0.3281311495680624,0.00019885564493415258,3,3,False,-0.0609469-0.0332152j|-0.0609469+0.0332152j|0.128178,nan
reproduction,20260719__solver_uncertainty,21,14,0.01,0.6612007173717435,0.3281311495680624,0.00019885564493415258,3,3,False,-0.0609469-0.0332152j|-0.0609469+0.0332152j|0.128178,nan
reproduction,20260719__solver_uncertainty,21,14,0.02,0.6612007173717435,0.3281311495680624,0.00019885564493415258,3,3,False,-0.0609469-0.0332152j|-0.0609469+0.0332152j|0.128178,nan
reproduction,20260719__solver_uncertainty,21,14,0.03,0.6612007173717435,0.3281311495680624,0.00019885564493415258,3,3,False,-0.0609469-0.0332152j|-0.0609469+0.0332152j|0.128178,nan
reproduction,20260719__solver_uncertainty,21,15,0.005,0.6612001751597164,0.32813994726316487,0.0002054988384918306,3,3,False,-0.0604528-0.0300887j|-0.0604528+0.0300887j|0.127149,nan
reproduction,20260719__solver_uncertainty,21,15,0.01,0.6612001751597164,0.32813994726316487,0.0002054988384918306,3,3,False,-0.0604528-0.0300887j|-0.0604528+0.0300887j|0.127149,nan
reproduction,20260719__solver_uncertainty,21,15,0.02,0.6612001751597164,0.32813994726316487,0.0002054988384918306,3,3,False,-0.0604528-0.0300887j|-0.0604528+0.0300887j|0.127149,nan
reproduction,20260719__solver_uncertainty,21,15,0.03,0.6612001751597164,0.32813994726316487,0.0002054988384918306,3,3,False,-0.0604528-0.0300887j|-0.0604528+0.0300887j|0.127149,nan
reproduction,20260719__solver_uncertainty,21,16,0.005,0.661201287341175,0.3281522201855249,0.00021737429162995138,3,3,False,-0.060474-0.0300078j|-0.060474+0.0300078j|0.127162,nan
reproduction,20260719__solver_uncertainty,21,16,0.01,0.661201287341175,0.3281522201855249,0.00021737429162995138,3,3,False,-0.060474-0.0300078j|-0.060474+0.0300078j|0.127162,nan
reproduction,20260719__solver_uncertainty,21,16,0.02,0.661201287341175,0.3281522201855249,0.00021737429162995138,3,3,False,-0.060474-0.0300078j|-0.060474+0.0300078j|0.127162,nan
reproduction,20260719__solver_uncertainty,21,16,0.03,0.661201287341175,0.3281522201855249,0.00021737429162995138,3,3,False,-0.060474-0.0300078j|-0.060474+0.0300078j|0.127162,nan
reproduction,20260719__verifier_uncertainty,21,10,0.005,0.6632708365523861,0.33155298524903565,0.15968428688062167,4+,4,False,-0.716599-0.699954j|-0.716599+0.699954j|0.68779-0.695334j|0.68779+0.695334j,nan
reproduction,20260719__verifier_uncertainty,21,10,0.01,0.6632708365523861,0.33155298524903565,0.15968428688062167,4+,4,False,-0.716599-0.699954j|-0.716599+0.699954j|0.68779-0.695334j|0.68779+0.695334j,nan
reproduction,20260719__verifier_uncertainty,21,10,0.02,0.6632708365523861,0.33155298524903565,0.15968428688062167,4+,4,False,-0.716599-0.699954j|-0.716599+0.699954j|0.68779-0.695334j|0.68779+0.695334j,nan
reproduction,20260719__verifier_uncertainty,21,10,0.03,0.6632708365523861,0.33155298524903565,0.15968428688062167,4+,4,False,-0.716599-0.699954j|-0.716599+0.699954j|0.68779-0.695334j|0.68779+0.695334j,nan
reproduction,20260719__verifier_uncertainty,21,12,0.005,0.6733361682716024,0.4217752619339604,0.17037948135767628,4+,4,False,-0.666548-0.644536j|-0.666548+0.644536j|0.644523-0.656988j|0.644523+0.656988j,nan
reproduction,20260719__verifier_uncertainty,21,12,0.01,0.6733361682716024,0.4217752619339604,0.17037948135767628,4+,4,False,-0.666548-0.644536j|-0.666548+0.644536j|0.644523-0.656988j|0.644523+0.656988j,nan
reproduction,20260719__verifier_uncertainty,21,12,0.02,0.6733361682716024,0.4217752619339604,0.17037948135767628,4+,4,False,-0.666548-0.644536j|-0.666548+0.644536j|0.644523-0.656988j|0.644523+0.656988j,nan
reproduction,20260719__verifier_uncertainty,21,12,0.03,0.6733361682716024,0.4217752619339604,0.17037948135767628,4+,4,False,-0.666548-0.644536j|-0.666548+0.644536j|0.644523-0.656988j|0.644523+0.656988j,nan
reproduction,20260719__verifier_uncertainty,21,14,0.005,0.7263430660337393,0.46962324491400814,0.2165510874478705,4+,4,False,-0.632791-0.60266j|-0.632791+0.60266j|0.602228-0.613243j|0.602228+0.613243j,nan
reproduction,20260719__verifier_uncertainty,21,14,0.01,0.7263430660337393,0.46962324491400814,0.2165510874478705,4+,4,False,-0.632791-0.60266j|-0.632791+0.60266j|0.602228-0.613243j|0.602228+0.613243j,nan
reproduction,20260719__verifier_uncertainty,21,14,0.02,0.7263430660337393,0.46962324491400814,0.2165510874478705,4+,4,False,-0.632791-0.60266j|-0.632791+0.60266j|0.602228-0.613243j|0.602228+0.613243j,nan
reproduction,20260719__verifier_uncertainty,21,14,0.03,0.7263430660337393,0.46962324491400814,0.2165510874478705,4+,4,False,-0.632791-0.60266j|-0.632791+0.60266j|0.602228-0.613243j|0.602228+0.613243j,nan
reproduction,20260719__verifier_uncertainty,21,15,0.005,0.726530289234843,0.4699676902261865,0.21693418566070988,4+,4,False,-0.597742-0.557898j|-0.597742+0.557898j|0.560065-0.572232j|0.560065+0.572232j,nan
reproduction,20260719__verifier_uncertainty,21,15,0.01,0.726530289234843,0.4699676902261865,0.21693418566070988,4+,4,False,-0.597742-0.557898j|-0.597742+0.557898j|0.560065-0.572232j|0.560065+0.572232j,nan
reproduction,20260719__verifier_uncertainty,21,15,0.02,0.726530289234843,0.4699676902261865,0.21693418566070988,4+,4,False,-0.597742-0.557898j|-0.597742+0.557898j|0.560065-0.572232j|0.560065+0.572232j,nan
reproduction,20260719__verifier_uncertainty,21,15,0.03,0.726530289234843,0.4699676902261865,0.21693418566070988,4+,4,False,-0.597742-0.557898j|-0.597742+0.557898j|0.560065-0.572232j|0.560065+0.572232j,nan
reproduction,20260719__verifier_uncertainty,21,16,0.005,0.7268097562187337,0.47049396795028997,0.2175733328861593,4+,4,False,-0.59758-0.557997j|-0.59758+0.557997j|0.560627-0.572377j|0.560627+0.572377j,nan
reproduction,20260719__verifier_uncertainty,21,16,0.01,0.7268097562187337,0.47049396795028997,0.2175733328861593,4+,4,False,-0.59758-0.557997j|-0.59758+0.557997j|0.560627-0.572377j|0.560627+0.572377j,nan
reproduction,20260719__verifier_uncertainty,21,16,0.02,0.7268097562187337,0.47049396795028997,0.2175733328861593,4+,4,False,-0.59758-0.557997j|-0.59758+0.557997j|0.560627-0.572377j|0.560627+0.572377j,nan
reproduction,20260719__verifier_uncertainty,21,16,0.03,0.7268097562187337,0.47049396795028997,0.2175733328861593,4+,4,False,-0.59758-0.557997j|-0.59758+0.557997j|0.560627-0.572377j|0.560627+0.572377j,nan
reproduction,20260719__uncertainty_gap,21,10,0.005,0.6545743217551967,0.3315615826936407,0.14858375523322878,4+,4,False,-0.966305|0.00600406-0.972362j|0.00600406+0.972362j|0.989814,nan
reproduction,20260719__uncertainty_gap,21,10,0.01,0.6545743217551967,0.3315615826936407,0.14858375523322878,4+,4,False,-0.966305|0.00600406-0.972362j|0.00600406+0.972362j|0.989814,nan
reproduction,20260719__uncertainty_gap,21,10,0.02,0.6545743217551967,0.3315615826936407,0.14858375523322878,4+,4,False,-0.966305|0.00600406-0.972362j|0.00600406+0.972362j|0.989814,nan
reproduction,20260719__uncertainty_gap,21,10,0.03,0.6545743217551967,0.3315615826936407,0.14858375523322878,4+,4,False,-0.966305|0.00600406-0.972362j|0.00600406+0.972362j|0.989814,nan
reproduction,20260719__uncertainty_gap,21,12,0.005,0.6596877244786669,0.398896922598463,0.15032855252108315,4+,4,False,-0.923684|0.0135183-0.9233j|0.0135183+0.9233j|0.928093,nan
reproduction,20260719__uncertainty_gap,21,12,0.01,0.6596877244786669,0.398896922598463,0.15032855252108315,4+,4,False,-0.923684|0.0135183-0.9233j|0.0135183+0.9233j|0.928093,nan
reproduction,20260719__uncertainty_gap,21,12,0.02,0.6596877244786669,0.398896922598463,0.15032855252108315,4+,4,False,-0.923684|0.0135183-0.9233j|0.0135183+0.9233j|0.928093,nan
reproduction,20260719__uncertainty_gap,21,12,0.03,0.6596877244786669,0.398896922598463,0.15032855252108315,4+,4,False,-0.923684|0.0135183-0.9233j|0.0135183+0.9233j|0.928093,nan
reproduction,20260719__uncertainty_gap,21,14,0.005,0.7105004376362783,0.44157334899182993,0.1793843139026008,4+,4,False,-0.867591|0.018312-0.872983j|0.018312+0.872983j|0.877755,nan
reproduction,20260719__uncertainty_gap,21,14,0.01,0.7105004376362783,0.44157334899182993,0.1793843139026008,4+,4,False,-0.867591|0.018312-0.872983j|0.018312+0.872983j|0.877755,nan
reproduction,20260719__uncertainty_gap,21,14,0.02,0.7105004376362783,0.44157334899182993,0.1793843139026008,4+,4,False,-0.867591|0.018312-0.872983j|0.018312+0.872983j|0.877755,nan
reproduction,20260719__uncertainty_gap,21,14,0.03,0.7105004376362783,0.44157334899182993,0.1793843139026008,4+,4,False,-0.867591|0.018312-0.872983j|0.018312+0.872983j|0.877755,nan
reproduction,20260719__uncertainty_gap,21,15,0.005,0.7107475658892409,0.4420539787885669,0.18006048645707265,4+,4,False,-0.813391|0.0184642-0.815448j|0.0184642+0.815448j|0.837087,nan
reproduction,20260719__uncertainty_gap,21,15,0.01,0.7107475658892409,0.4420539787885669,0.18006048645707265,4+,4,False,-0.813391|0.0184642-0.815448j|0.0184642+0.815448j|0.837087,nan
reproduction,20260719__uncertainty_gap,21,15,0.02,0.7107475658892409,0.4420539787885669,0.18006048645707265,4+,4,False,-0.813391|0.0184642-0.815448j|0.0184642+0.815448j|0.837087,nan
reproduction,20260719__uncertainty_gap,21,15,0.03,0.7107475658892409,0.4420539787885669,0.18006048645707265,4+,4,False,-0.813391|0.0184642-0.815448j|0.0184642+0.815448j|0.837087,nan
reproduction,20260719__uncertainty_gap,21,16,0.005,0.7110623870649279,0.44266483177128074,0.180929912079734,4+,4,False,-0.813559|0.017962-0.815181j|0.017962+0.815181j|0.836497,nan
reproduction,20260719__uncertainty_gap,21,16,0.01,0.7110623870649279,0.44266483177128074,0.180929912079734,4+,4,False,-0.813559|0.017962-0.815181j|0.017962+0.815181j|0.836497,nan
reproduction,20260719__uncertainty_gap,21,16,0.02,0.7110623870649279,0.44266483177128074,0.180929912079734,4+,4,False,-0.813559|0.017962-0.815181j|0.017962+0.815181j|0.836497,nan
reproduction,20260719__uncertainty_gap,21,16,0.03,0.7110623870649279,0.44266483177128074,0.180929912079734,4+,4,False,-0.813559|0.017962-0.815181j|0.017962+0.815181j|0.836497,nan
reproduction,20260719__solver_normalized_uncertainty,21,10,0.005,0.5608612251977637,0.24390898999380978,0.0012181830771587421,3,3,False,-0.47671|0.217239|0.418078,nan
reproduction,20260719__solver_normalized_uncertainty,21,10,0.01,0.5608612251977637,0.24390898999380978,0.0012181830771587421,3,3,False,-0.47671|0.217239|0.418078,nan
reproduction,20260719__solver_normalized_uncertainty,21,10,0.02,0.5608612251977637,0.24390898999380978,0.0012181830771587421,3,3,False,-0.47671|0.217239|0.418078,nan
reproduction,20260719__solver_normalized_uncertainty,21,10,0.03,0.5608612251977637,0.24390898999380978,0.0012181830771587421,3,3,False,-0.47671|0.217239|0.418078,nan
reproduction,20260719__solver_normalized_uncertainty,21,12,0.005,0.5805422727376733,0.27191684036114366,0.038609149264935694,4+,4,False,-0.676962|-0.369986|0.192565|0.414617,nan
reproduction,20260719__solver_normalized_uncertainty,21,12,0.01,0.5805422727376733,0.27191684036114366,0.038609149264935694,4+,4,False,-0.676962|-0.369986|0.192565|0.414617,nan
reproduction,20260719__solver_normalized_uncertainty,21,12,0.02,0.5805422727376733,0.27191684036114366,0.038609149264935694,3,3,False,-0.505367|0.329094-0.0697943j|0.329094+0.0697943j,nan
reproduction,20260719__solver_normalized_uncertainty,21,12,0.03,0.5805422727376733,0.27191684036114366,0.038609149264935694,3,3,False,-0.505367|0.329094-0.0697943j|0.329094+0.0697943j,nan
reproduction,20260719__solver_normalized_uncertainty,21,14,0.005,0.5969327869471838,0.2964374098851494,0.07295802288087457,4+,4,False,-0.814396|-0.305912|0.0985993|0.451864,nan
reproduction,20260719__solver_normalized_uncertainty,21,14,0.01,0.5969327869471838,0.2964374098851494,0.07295802288087457,4+,4,False,-0.814396|-0.305912|0.0985993|0.451864,nan
reproduction,20260719__solver_normalized_uncertainty,21,14,0.02,0.5969327869471838,0.2964374098851494,0.07295802288087457,4+,4,False,-0.814396|-0.305912|0.0985993|0.451864,nan
reproduction,20260719__solver_normalized_uncertainty,21,14,0.03,0.5969327869471838,0.2964374098851494,0.07295802288087457,3,3,False,-0.551578|0.347965-0.135212j|0.347965+0.135212j,nan
reproduction,20260719__solver_normalized_uncertainty,21,15,0.005,0.5994689012031291,0.30127898100253586,0.07679457070457547,4+,4,False,-0.838886|-0.15899|-0.0364698|0.475002,nan
reproduction,20260719__solver_normalized_uncertainty,21,15,0.01,0.5994689012031291,0.30127898100253586,0.07679457070457547,4+,4,False,-0.838886|-0.15899|-0.0364698|0.475002,nan
reproduction,20260719__solver_normalized_uncertainty,21,15,0.02,0.5994689012031291,0.30127898100253586,0.07679457070457547,4+,4,False,-0.838886|-0.15899|-0.0364698|0.475002,nan
reproduction,20260719__solver_normalized_uncertainty,21,15,0.03,0.5994689012031291,0.30127898100253586,0.07679457070457547,3,3,False,-0.583825|0.362124-0.173424j|0.362124+0.173424j,nan
reproduction,20260719__solver_normalized_uncertainty,21,16,0.005,0.6017703779089566,0.3068654360205865,0.08176992220260533,4+,4,False,-0.811447|-0.275598|0.062326|0.460592,nan
reproduction,20260719__solver_normalized_uncertainty,21,16,0.01,0.6017703779089566,0.3068654360205865,0.08176992220260533,4+,4,False,-0.811447|-0.275598|0.062326|0.460592,nan
reproduction,20260719__solver_normalized_uncertainty,21,16,0.02,0.6017703779089566,0.3068654360205865,0.08176992220260533,4+,4,False,-0.811447|-0.275598|0.062326|0.460592,nan
reproduction,20260719__solver_normalized_uncertainty,21,16,0.03,0.6017703779089566,0.3068654360205865,0.08176992220260533,3,3,False,-0.583941|0.351255-0.143889j|0.351255+0.143889j,nan
reproduction,20260719__verifier_normalized_uncertainty,21,10,0.005,0.5641912164117334,0.2450766399049872,0.07050191467323028,4+,4,False,-0.860893|0.0823013-0.894302j|0.0823013+0.894302j|1.15262,nan
reproduction,20260719__verifier_normalized_uncertainty,21,10,0.01,0.5641912164117334,0.2450766399049872,0.07050191467323028,4+,4,False,-0.860893|0.0823013-0.894302j|0.0823013+0.894302j|1.15262,nan
reproduction,20260719__verifier_normalized_uncertainty,21,10,0.02,0.5641912164117334,0.2450766399049872,0.07050191467323028,4+,4,False,-0.860893|0.0823013-0.894302j|0.0823013+0.894302j|1.15262,nan
reproduction,20260719__verifier_normalized_uncertainty,21,10,0.03,0.5641912164117334,0.2450766399049872,0.07050191467323028,4+,4,False,-0.860893|0.0823013-0.894302j|0.0823013+0.894302j|1.15262,nan
reproduction,20260719__verifier_normalized_uncertainty,21,12,0.005,0.5729129356985274,0.30397085757698583,0.10329936758648281,4+,4,False,-0.851691|0.104708-0.876917j|0.104708+0.876917j|0.95135,nan
reproduction,20260719__verifier_normalized_uncertainty,21,12,0.01,0.5729129356985274,0.30397085757698583,0.10329936758648281,4+,4,False,-0.851691|0.104708-0.876917j|0.104708+0.876917j|0.95135,nan
reproduction,20260719__verifier_normalized_uncertainty,21,12,0.02,0.5729129356985274,0.30397085757698583,0.10329936758648281,4+,4,False,-0.851691|0.104708-0.876917j|0.104708+0.876917j|0.95135,nan
reproduction,20260719__verifier_normalized_uncertainty,21,12,0.03,0.5729129356985274,0.30397085757698583,0.10329936758648281,4+,4,False,-0.851691|0.104708-0.876917j|0.104708+0.876917j|0.95135,nan
reproduction,20260719__verifier_normalized_uncertainty,21,14,0.005,0.6134781092992665,0.33442174761326554,0.13077673486202562,4+,4,False,-0.808502|0.103674-0.823314j|0.103674+0.823314j|0.918243,nan
reproduction,20260719__verifier_normalized_uncertainty,21,14,0.01,0.6134781092992665,0.33442174761326554,0.13077673486202562,4+,4,False,-0.808502|0.103674-0.823314j|0.103674+0.823314j|0.918243,nan
reproduction,20260719__verifier_normalized_uncertainty,21,14,0.02,0.6134781092992665,0.33442174761326554,0.13077673486202562,4+,4,False,-0.808502|0.103674-0.823314j|0.103674+0.823314j|0.918243,nan
reproduction,20260719__verifier_normalized_uncertainty,21,14,0.03,0.6134781092992665,0.33442174761326554,0.13077673486202562,4+,4,False,-0.808502|0.103674-0.823314j|0.103674+0.823314j|0.918243,nan
reproduction,20260719__verifier_normalized_uncertainty,21,15,0.005,0.6136778855286179,0.33475981185028286,0.13121767327587863,4+,4,False,-0.765987|0.0948671-0.765705j|0.0948671+0.765705j|0.905259,nan
reproduction,20260719__verifier_normalized_uncertainty,21,15,0.01,0.6136778855286179,0.33475981185028286,0.13121767327587863,4+,4,False,-0.765987|0.0948671-0.765705j|0.0948671+0.765705j|0.905259,nan
reproduction,20260719__verifier_normalized_uncertainty,21,15,0.02,0.6136778855286179,0.33475981185028286,0.13121767327587863,4+,4,False,-0.765987|0.0948671-0.765705j|0.0948671+0.765705j|0.905259,nan
reproduction,20260719__verifier_normalized_uncertainty,21,15,0.03,0.6136778855286179,0.33475981185028286,0.13121767327587863,4+,4,False,-0.765987|0.0948671-0.765705j|0.0948671+0.765705j|0.905259,nan
reproduction,20260719__verifier_normalized_uncertainty,21,16,0.005,0.6139603212525618,0.33523987005577865,0.1318443127153055,4+,4,False,-0.765972|0.0948841-0.76567j|0.0948841+0.76567j|0.905439,nan
reproduction,20260719__verifier_normalized_uncertainty,21,16,0.01,0.6139603212525618,0.33523987005577865,0.1318443127153055,4+,4,False,-0.765972|0.0948841-0.76567j|0.0948841+0.76567j|0.905439,nan
reproduction,20260719__verifier_normalized_uncertainty,21,16,0.02,0.6139603212525618,0.33523987005577865,0.1318443127153055,4+,4,False,-0.765972|0.0948841-0.76567j|0.0948841+0.76567j|0.905439,nan
reproduction,20260719__verifier_normalized_uncertainty,21,16,0.03,0.6139603212525618,0.33523987005577865,0.1318443127153055,3,3,False,-0.731529|0.135036-0.707669j|0.135036+0.707669j,nan
reproduction,20260719__normalized_uncertainty_gap,21,10,0.005,0.539021350869124,0.25502639218602136,0.06703280945149152,4+,4,False,-0.810757|0.043391-0.813832j|0.043391+0.813832j|0.95244,nan
reproduction,20260719__normalized_uncertainty_gap,21,10,0.01,0.539021350869124,0.25502639218602136,0.06703280945149152,4+,4,False,-0.810757|0.043391-0.813832j|0.043391+0.813832j|0.95244,nan
reproduction,20260719__normalized_uncertainty_gap,21,10,0.02,0.539021350869124,0.25502639218602136,0.06703280945149152,4+,4,False,-0.810757|0.043391-0.813832j|0.043391+0.813832j|0.95244,nan
reproduction,20260719__normalized_uncertainty_gap,21,10,0.03,0.539021350869124,0.25502639218602136,0.06703280945149152,4+,4,False,-0.810757|0.043391-0.813832j|0.043391+0.813832j|0.95244,nan
reproduction,20260719__normalized_uncertainty_gap,21,12,0.005,0.5441466099184211,0.29214351767549496,0.07055463401139249,4+,4,False,-0.815479|0.0662376-0.812981j|0.0662376+0.812981j|0.890033,nan
reproduction,20260719__normalized_uncertainty_gap,21,12,0.01,0.5441466099184211,0.29214351767549496,0.07055463401139249,4+,4,False,-0.815479|0.0662376-0.812981j|0.0662376+0.812981j|0.890033,nan
reproduction,20260719__normalized_uncertainty_gap,21,12,0.02,0.5441466099184211,0.29214351767549496,0.07055463401139249,4+,4,False,-0.815479|0.0662376-0.812981j|0.0662376+0.812981j|0.890033,nan
reproduction,20260719__normalized_uncertainty_gap,21,12,0.03,0.5441466099184211,0.29214351767549496,0.07055463401139249,4+,4,False,-0.815479|0.0662376-0.812981j|0.0662376+0.812981j|0.890033,nan
reproduction,20260719__normalized_uncertainty_gap,21,14,0.005,0.564988615583725,0.3024942179221197,0.0785829903882625,4+,4,False,-0.79141|0.0865708-0.777817j|0.0865708+0.777817j|0.867104,nan
reproduction,20260719__normalized_uncertainty_gap,21,14,0.01,0.564988615583725,0.3024942179221197,0.0785829903882625,4+,4,False,-0.79141|0.0865708-0.777817j|0.0865708+0.777817j|0.867104,nan
reproduction,20260719__normalized_uncertainty_gap,21,14,0.02,0.564988615583725,0.3024942179221197,0.0785829903882625,4+,4,False,-0.79141|0.0865708-0.777817j|0.0865708+0.777817j|0.867104,nan
reproduction,20260719__normalized_uncertainty_gap,21,14,0.03,0.564988615583725,0.3024942179221197,0.0785829903882625,3,3,False,-0.667521|0.227644-0.47951j|0.227644+0.47951j,nan
reproduction,20260719__normalized_uncertainty_gap,21,15,0.005,0.5655019610371419,0.3031405515969322,0.07987195784832252,4+,4,False,-0.764023|0.0934147-0.73722j|0.0934147+0.73722j|0.858327,nan
reproduction,20260719__normalized_uncertainty_gap,21,15,0.01,0.5655019610371419,0.3031405515969322,0.07987195784832252,4+,4,False,-0.764023|0.0934147-0.73722j|0.0934147+0.73722j|0.858327,nan
reproduction,20260719__normalized_uncertainty_gap,21,15,0.02,0.5655019610371419,0.3031405515969322,0.07987195784832252,4+,4,False,-0.764023|0.0934147-0.73722j|0.0934147+0.73722j|0.858327,nan
reproduction,20260719__normalized_uncertainty_gap,21,15,0.03,0.5655019610371419,0.3031405515969322,0.07987195784832252,3,3,False,-0.665391|0.221254-0.483396j|0.221254+0.483396j,nan
reproduction,20260719__normalized_uncertainty_gap,21,16,0.005,0.5660153662143376,0.30378661620520936,0.08115691679931426,4+,4,False,-0.764314|0.0934467-0.737065j|0.0934467+0.737065j|0.858389,nan
reproduction,20260719__normalized_uncertainty_gap,21,16,0.01,0.5660153662143376,0.30378661620520936,0.08115691679931426,4+,4,False,-0.764314|0.0934467-0.737065j|0.0934467+0.737065j|0.858389,nan
reproduction,20260719__normalized_uncertainty_gap,21,16,0.02,0.5660153662143376,0.30378661620520936,0.08115691679931426,4+,4,False,-0.764314|0.0934467-0.737065j|0.0934467+0.737065j|0.858389,nan
reproduction,20260719__normalized_uncertainty_gap,21,16,0.03,0.5660153662143376,0.30378661620520936,0.08115691679931426,3,3,False,-0.665558|0.22122-0.483378j|0.22122+0.483378j,nan
reproduction,20260720__solver_uncertainty,21,10,0.005,0.5245084775920211,0.05726066372084396,0.021664384757399888,4+,4,False,-0.786267-7.62147j|-0.786267+7.62147j|-0.127311-0.275908j|-0.127311+0.275908j,nan
reproduction,20260720__solver_uncertainty,21,10,0.01,0.5245084775920211,0.05726066372084396,0.021664384757399888,4+,4,False,-0.786267-7.62147j|-0.786267+7.62147j|-0.127311-0.275908j|-0.127311+0.275908j,nan
reproduction,20260720__solver_uncertainty,21,10,0.02,0.5245084775920211,0.05726066372084396,0.021664384757399888,2,2,False,-0.600449|-0.0164812,nan
reproduction,20260720__solver_uncertainty,21,10,0.03,0.5245084775920211,0.05726066372084396,0.021664384757399888,2,2,False,-0.600449|-0.0164812,nan
reproduction,20260720__solver_uncertainty,21,12,0.005,0.2205811350257891,0.002431095263239428,0.001371762569693789,2,2,False,-0.337908-2.3046j|-0.337908+2.3046j,nan
