source,series,truth,checkpoint_count,train_count,heldout_count,train_fraction,model,winner,train_sse,heldout_mse,heldout_nrmse,mse_ratio_to_persistence,parameters
synthetic_1pct,rank_one_020,rank_1,21,14,7,0.6666666666666666,power_law,False,0.002299599458691382,0.0015605125772511805,0.07625673921975405,0.113069613655364,"{""amplitude"": 82.62294281526474, ""endpoint"": 0.009383832299055483, ""endpoint_constrained"": true, ""power"": 1.4604773865200844, ""time_shift"": 20.0}"
synthetic_1pct,rank_one_020,rank_1,21,14,7,0.6666666666666666,rank_1,True,0.0008202992397494668,9.863360621939156e-05,0.019171542206473685,0.007146667006238943,"{""amplitudes"": [0.9674253412159248], ""endpoint"": 0.061701514579576455, ""modes"": [0.94]}"
synthetic_1pct,rank_one_020,rank_1,21,14,7,0.6666666666666666,rank_2,False,0.0007523106425990633,0.000663599333857774,0.04972760747712553,0.048082227208591156,"{""amplitudes"": [-0.23983336276651057, 1.010565731592591], ""endpoint"": 0.2542702532943091, ""modes"": [0.8, 0.9]}"
synthetic_1pct,rank_one_020,rank_1,21,15,6,0.7142857142857143,persistence,False,1.3483741622779781,0.0075923483693016575,0.1560070501864574,1.0,"{""last_value"": 0.46660511199918725}"
synthetic_1pct,rank_one_020,rank_1,21,15,6,0.7142857142857143,local_linear,False,0.09405530799234511,0.00041683569799422037,0.03655431198504279,0.0549020774230498,"{""bandwidth"": 2.0, ""intercept_at_last_checkpoint"": 0.4696473013701459, ""slope"": -0.02700467711362847, ""validation_mse"": 0.0002313125323058138}"
synthetic_1pct,rank_one_020,rank_1,21,15,6,0.7142857142857143,power_law,False,0.0022614126259991483,0.0010465790597013185,0.0579218176598259,0.13784655402969145,"{""amplitude"": 63.2798658740839, ""endpoint"": -0.05917111333280467, ""endpoint_constrained"": true, ""power"": 1.3502146441262801, ""time_shift"": 20.0}"
synthetic_1pct,rank_one_020,rank_1,21,15,6,0.7142857142857143,rank_1,True,0.000823255163052039,0.0001094748817962996,0.018733261869076895,0.014419106773199167,"{""amplitudes"": [0.9684378795906656], ""endpoint"": 0.06089311251462348, ""modes"": [0.94]}"
synthetic_1pct,rank_one_020,rank_1,21,15,6,0.7142857142857143,rank_2,False,0.0007815607241710154,0.0003560001669184254,0.03378168145524224,0.046889335104511716,"{""amplitudes"": [-0.5237310095122822, 1.32905051565284], ""endpoint"": 0.2204133418687224, ""modes"": [0.85, 0.9]}"
synthetic_1pct,rank_one_020,rank_1,21,16,5,0.7619047619047619,persistence,False,1.6220081962974275,0.0037660799979342824,0.10343708609650519,1.0,"{""last_value"": 0.43183968174171444}"
synthetic_1pct,rank_one_020,rank_1,21,16,5,0.7619047619047619,local_linear,False,0.05502219129032255,0.0013121193891512044,0.06105457095705578,0.34840454527534237,"{""bandwidth"": 2.0, ""intercept_at_last_checkpoint"": 0.4353443788350483, ""slope"": -0.02985948358141837, ""validation_mse"": 0.0002180142936069377}"
synthetic_1pct,rank_one_020,rank_1,21,16,5,0.7619047619047619,power_law,False,0.002504401791260329,0.0005366973928372131,0.03904777120386942,0.14250822954675746,"{""amplitude"": 49.83366198847036, ""endpoint"": -0.13508455873841874, ""endpoint_constrained"": true, ""power"": 1.248276489618887, ""time_shift"": 20.0}"
synthetic_1pct,rank_one_020,rank_1,21,16,5,0.7619047619047619,rank_1,False,0.0009380583151656907,8.939913637493445e-05,0.015936691615342287,0.023737981249454785,"{""amplitudes"": [0.9740473377834628], ""endpoint"": 0.056479293062702995, ""modes"": [0.94]}"
synthetic_1pct,rank_one_020,rank_1,21,16,5,0.7619047619047619,rank_2,True,0.0008969541111607526,8.818765673457171e-05,0.015828341388878904,0.023416299383688013,"{""amplitudes"": [-0.007805156953809345, 0.9794017888035358], ""endpoint"": 0.05351624006003339, ""modes"": [0.1, 0.94]}"
synthetic_1pct,rank_one_021,rank_1,21,10,11,0.47619047619047616,persistence,False,1.2052361815271697,0.029296632718827664,0.26527124458874696,1.0,"{""last_value"": 0.31195365826103133}"
synthetic_1pct,rank_one_021,rank_1,21,10,11,0.47619047619047616,local_linear,False,0.12503095969459954,0.016953704321990674,0.20179649748950426,0.5786912265550126,"{""bandwidth"": 1.5, ""intercept_at_last_checkpoint"": 0.3157554354129115, ""slope"": -0.0445859934338991, ""validation_mse"": 0.001051766038036772}"
synthetic_1pct,rank_one_021,rank_1,21,10,11,0.47619047619047616,power_law,True,0.001472563483804553,0.0004780500525779837,0.033885820572230496,0.01631757673880198,"{""amplitude"": 501.204324035715, ""endpoint"": -0.2839079850116756, ""endpoint_constrained"": true, ""power"": 1.9992307765909278, ""time_shift"": 20.0}"
synthetic_1pct,rank_one_021,rank_1,21,10,11,0.47619047619047616,rank_1,False,0.001328478213548756,0.0010336431703194403,0.04982721817750333,0.035281978657401396,"{""amplitudes"": [1.0694292958211484], ""endpoint"": -0.10744775148391328, ""modes"": [0.9]}"
synthetic_1pct,rank_one_021,rank_1,21,10,11,0.47619047619047616,rank_2,False,0.00085648965078855,0.001789825190069856,0.06556719878424393,0.06109320505354708,"{""amplitudes"": [-0.0910031580561087, 0.9513753808266471], ""endpoint"": 0.09625238743572229, ""modes"": [0.45, 0.85]}"
synthetic_1pct,rank_one_021,rank_1,21,12,9,0.5714285714285714,persistence,False,1.6569007517714365,0.014379560780257206,0.16723748252211237,1.0,"{""last_value"": 0.24015671408957048}"
synthetic_1pct,rank_one_021,rank_1,21,12,9,0.5714285714285714,local_linear,False,0.1747940819474261,0.010723835849057783,0.1444228429271138,0.7457693606177881,"{""bandwidth"": 1.5, ""intercept_at_last_checkpoint"": 0.24172018262928804, ""slope"": -0.03977063123102949, ""validation_mse"": 0.0006172559293337379}"
synthetic_1pct,rank_one_021,rank_1,21,12,9,0.5714285714285714,power_law,True,0.001587720051011641,0.00042610033687135736,0.02878834838544149,0.02963236105628159,"{""amplitude"": 498.38223946214583, ""endpoint"": -0.2781944498598147, ""endpoint_constrained"": true, ""power"": 1.9992307765909278, ""time_shift"": 20.0}"
synthetic_1pct,rank_one_021,rank_1,21,12,9,0.5714285714285714,rank_1,False,0.0016927931571943944,0.0006651240789209872,0.035967656851042466,0.046254825796497236,"{""amplitudes"": [1.0536940933915622], ""endpoint"": -0.0952726695209001, ""modes"": [0.9]}"
synthetic_1pct,rank_one_021,rank_1,21,12,9,0.5714285714285714,rank_2,False,0.0010461417998834932,0.0016437096012113209,0.05654228520776672,0.11430874880879399,"{""amplitudes"": [-0.1060179887836532, 0.9745664923045758], ""endpoint"": 0.08806334612124947, ""modes"": [0.5, 0.85]}"
synthetic_1pct,rank_one_021,rank_1,21,14,7,0.6666666666666666,persistence,False,1.9733704545109896,0.00902729277881324,0.12521181734880305,1.0,"{""last_value"": 0.19837909129578088}"
synthetic_1pct,rank_one_021,rank_1,21,14,7,0.6666666666666666,local_linear,False,0.5153908230967175,0.0007164640744112847,0.03527473536190159,0.07936643819647936,"{""bandwidth"": 1.5, ""intercept_at_last_checkpoint"": 0.192289904500578, ""slope"": -0.025435860818410434, ""validation_mse"": 0.0006371794447274188}"
synthetic_1pct,rank_one_021,rank_1,21,14,7,0.6666666666666666,power_law,True,0.0018590682716253778,0.00036894737679817274,0.025313300132509178,0.04087021279115254,"{""amplitude"": 495.4199526360563, ""endpoint"": -0.2725373651455272, ""endpoint_constrained"": true, ""power"": 1.9992307765909278, ""time_shift"": 20.0}"
synthetic_1pct,rank_one_021,rank_1,21,14,7,0.6666666666666666,rank_1,False,0.00220659921416555,0.00043683470249753496,0.027543880208998776,0.04839044364692849,"{""amplitudes"": [1.0413780685595937], ""endpoint"": -0.08625982727058186, ""modes"": [0.9]}"
synthetic_1pct,rank_one_021,rank_1,21,14,7,0.6666666666666666,rank_2,False,0.0012565758124383208,0.0012171538188226368,0.045976857917971986,0.13483043572920578,"{""amplitudes"": [-0.1456925800988441, 1.0297422293962617], ""endpoint"": 0.073450742459776, ""modes"": [0.6, 0.85]}"
synthetic_1pct,rank_one_021,rank_1,21,15,6,0.7142857142857143,persistence,False,2.147893313329871,0.006784988069271066,0.10565457376692414,1.0,"{""last_value"": 0.1775639187963666}"
synthetic_1pct,rank_one_021,rank_1,21,15,6,0.7142857142857143,local_linear,False,0.7364464716423573,0.0001586975897001094,0.016158421157982345,0.023389516397062056,"{""bandwidth"": 1.5, ""intercept_at_last_checkpoint"": 0.17685156496523002, ""slope"": -0.019830643394227708, ""validation_mse"": 0.0005718696922567088}"
synthetic_1pct,rank_one_021,rank_1,21,15,6,0.7142857142857143,power_law,True,0.002051500209003187,7.417723392612851e-05,0.011047120096287704,0.010932551858427467,"{""amplitude"": 769.8339923159107, ""endpoint"": -0.21032107062373268, ""endpoint_constrained"": true, ""power"": 2.162494202198089, ""time_shift"": 20.0}"
synthetic_1pct,rank_one_021,rank_1,21,15,6,0.7142857142857143,rank_1,False,0.002746985051458317,0.00023561201813462039,0.019688493100158626,0.0347254874627802,"{""amplitudes"": [1.0321754400828194], ""endpoint"": -0.07968191157287954, ""modes"": [0.9]}"
synthetic_1pct,rank_one_021,rank_1,21,15,6,0.7142857142857143,rank_2,False,0.0012585765035773022,0.001390391491214129,0.04782800972027969,0.20492172970958494,"{""amplitudes"": [-0.14663875533714132, 1.0310561825753606], ""endpoint"": 0.07296880327486506, ""modes"": [0.6, 0.85]}"
synthetic_1pct,rank_one_021,rank_1,21,16,5,0.7619047619047619,persistence,False,2.4813252392794887,0.002952935458631089,0.06661089699477846,1.0,"{""last_value"": 0.1413935563759821}"
synthetic_1pct,rank_one_021,rank_1,21,16,5,0.7619047619047619,local_linear,False,0.4872572799625315,0.0008569536922377098,0.03588368054624258,0.29020400352220466,"{""bandwidth"": 1.5, ""intercept_at_last_checkpoint"": 0.14518814342521977, ""slope"": -0.02576666391258504, ""validation_mse"": 0.0005986468421748257}"
synthetic_1pct,rank_one_021,rank_1,21,16,5,0.7619047619047619,power_law,True,0.002052258061427082,9.057976486036448e-05,0.011666320385610612,0.030674481758678342,"{""amplitude"": 770.0580887880293, ""endpoint"": -0.2105714862358713, ""endpoint_constrained"": true, ""power"": 2.162494202198089, ""time_shift"": 20.0}"
synthetic_1pct,rank_one_021,rank_1,21,16,5,0.7619047619047619,rank_1,False,0.0028084589661023784,0.0002260006971733834,0.018427787434813547,0.07653424883118692,"{""amplitudes"": [1.0293961946495278], ""endpoint"": -0.07773177691630648, ""modes"": [0.9]}"
synthetic_1pct,rank_one_021,rank_1,21,16,5,0.7619047619047619,rank_2,False,0.0015229796244602412,0.0008696011333671823,0.03614750721846529,0.294487009807527,"{""amplitudes"": [-0.23101157119314963, 1.133094025759156], ""endpoint"": 0.05732316675231274, ""modes"": [0.7, 0.85]}"
synthetic_1pct,rank_one_022,rank_1,21,10,11,0.47619047619047616,persistence,False,1.6067991062199467,0.000404647025090988,0.020359302391086725,1.0,"{""last_value"": -0.1377337303923289}"
synthetic_1pct,rank_one_022,rank_1,21,10,11,0.47619047619047616,local_linear,False,1.0922668686209487,0.008249911474380877,0.09192832798442671,20.387920737846603,"{""bandwidth"": 1.5, ""intercept_at_last_checkpoint"": -0.1412254568839607, ""slope"": -0.0153168719199879, ""validation_mse"": 0.005146362201268847}"
synthetic_1pct,rank_one_022,rank_1,21,10,11,0.47619047619047616,power_law,False,0.0007263229217603757,0.000563017506127237,0.024015170056493902,1.3913793286859004,"{""amplitude"": 220150.1354200879, ""endpoint"": -0.19210399488904503, ""endpoint_constrained"": true, ""power"": 5.128226569504864, ""time_shift"": 10.91578916997046}"
synthetic_1pct,rank_one_022,rank_1,21,10,11,0.47619047619047616,rank_1,False,0.0033801306926413144,0.00092085843300031,0.03071292305737788,2.275707903180487,"{""amplitudes"": [0.9972073196984834], ""endpoint"": -0.12790216672364263, ""modes"": [0.6]}"
synthetic_1pct,rank_one_022,rank_1,21,10,11,0.47619047619047616,rank_2,True,0.0006439067283654509,0.0001782693136005804,0.013513349620925208,0.44055510740516285,"{""amplitudes"": [0.319382004375971, 0.7015008466130443], ""endpoint"": -0.17115018586934452, ""modes"": [0.5, 0.7]}"
synthetic_1pct,rank_one_022,rank_1,21,12,9,0.5714285714285714,persistence,True,1.7264821446038303,7.908679756618918e-05,0.008803026196021435,1.0,"{""last_value"": -0.15992140456748896}"
synthetic_1pct,rank_one_022,rank_1,21,12,9,0.5714285714285714,local_linear,False,1.1952328360289968,0.004020816599223774,0.06276783241099007,50.8405539598166,"{""bandwidth"": 1.5, ""intercept_at_last_checkpoint"": -0.15677550496267484, ""slope"": -0.01116805192821564, ""validation_mse"": 0.0016821493527640777}"
synthetic_1pct,rank_one_022,rank_1,21,12,9,0.5714285714285714,power_law,False,0.0008782186473825647,0.00035452996107844704,0.018638307417451223,4.482795763442712,"{""amplitude"": 4344425.347001744, ""endpoint"": -0.18198998846444558, ""endpoint_constrained"": true, ""power"": 6.0, ""time_shift"": 12.699857653205695}"
synthetic_1pct,rank_one_022,rank_1,21,12,9,0.5714285714285714,rank_1,False,0.004601074286533224,0.0006073032938366709,0.024393988652437765,7.678946581706369,"{""amplitudes"": [1.0074915085768115], ""endpoint"": -0.13443712189154802, ""modes"": [0.6]}"
synthetic_1pct,rank_one_022,rank_1,21,12,9,0.5714285714285714,rank_2,False,0.0007800624083822427,0.00016190794037451064,0.012595461165936293,2.047218313991785,"{""amplitudes"": [0.3270640288086779, 0.6922047292204708], ""endpoint"": -0.16911501581761687, ""modes"": [0.5, 0.7]}"
synthetic_1pct,rank_one_022,rank_1,21,14,7,0.6666666666666666,persistence,True,1.7695982950938665,0.0002263134879173247,0.014781357389959525,1.0,"{""last_value"": -0.167441518806921}"
synthetic_1pct,rank_one_022,rank_1,21,14,7,0.6666666666666666,local_linear,False,1.374550692035121,0.0017593517786923007,0.04121311499677073,7.773959010906329,"{""bandwidth"": 1.5, ""intercept_at_last_checkpoint"": -0.16813471982813866, ""slope"": -0.0067283958935002, ""validation_mse"": 0.0005919931532294254}"
synthetic_1pct,rank_one_022,rank_1,21,14,7,0.6666666666666666,power_law,False,0.0008809416869634644,0.00045072309509079585,0.020859985617584623,1.991587418127988,"{""amplitude"": 4343617.567257119, ""endpoint"": -0.18187202049810267, ""endpoint_constrained"": true, ""power"": 6.0, ""time_shift"": 12.699857653205695}"
synthetic_1pct,rank_one_022,rank_1,21,14,7,0.6666666666666666,rank_1,False,0.006221990113106424,0.00027115965989406456,0.01617974374431759,1.198159519294425,"{""amplitudes"": [1.0175137484168149], ""endpoint"": -0.140749155514729, ""modes"": [0.6]}"
synthetic_1pct,rank_one_022,rank_1,21,14,7,0.6666666666666666,rank_2,False,0.0007984292848797203,0.00034907043863800834,0.01835758866840496,1.5424199496407656,"{""amplitudes"": [0.8093761603644466, 0.2172169070796976], ""endpoint"": -0.1777764287614041, ""modes"": [0.6, 0.8]}"
synthetic_1pct,rank_one_022,rank_1,21,15,6,0.7142857142857143,persistence,False,1.616088026712978,0.00036421321359253104,0.018751540301207573,1.0,"{""last_value"": -0.13919979346661504}"
synthetic_1pct,rank_one_022,rank_1,21,15,6,0.7142857142857143,local_linear,False,2.2350881084232532,0.0016818879740603141,0.04029560042102945,4.617866434514738,"{""bandwidth"": 1.5, ""intercept_at_last_checkpoint"": -0.1465503398348398, ""slope"": 0.007842305598571589, ""validation_mse"": 0.0006769780783589568}"
synthetic_1pct,rank_one_022,rank_1,21,15,6,0.7142857142857143,power_law,False,0.0017293533147464512,0.00026622696081583704,0.01603190445300056,0.7309645857960317,"{""amplitude"": 4321832.394411758, ""endpoint"": -0.17878011046952885, ""endpoint_constrained"": true, ""power"": 6.0, ""time_shift"": 12.699857653205695}"
synthetic_1pct,rank_one_022,rank_1,21,15,6,0.7142857142857143,rank_1,False,0.006222504348125435,0.0003185681192403455,0.017537199984643356,0.8746747985806842,"{""amplitudes"": [1.0174049700733319], ""endpoint"": -0.14068090125483212, ""modes"": [0.6]}"
synthetic_1pct,rank_one_022,rank_1,21,15,6,0.7142857142857143,rank_2,True,0.0013528278344416833,3.866578537776887e-05,0.006109737009747853,0.10616250024613504,"{""amplitudes"": [0.6037881251794734, 0.4047012800693064], ""endpoint"": -0.16128382558838958, ""modes"": [0.6, 0.7]}"
synthetic_1pct,rank_one_022,rank_1,21,16,5,0.7619047619047619,persistence,False,1.6872144508321711,6.379428647685203e-05,0.007847837301899453,1.0,"{""last_value"": -0.1527640546951964}"
synthetic_1pct,rank_one_022,rank_1,21,16,5,0.7619047619047619,local_linear,False,1.9442119445866204,0.0005061156726655057,0.022104667762273614,7.933558012929855,"{""bandwidth"": 1.5, ""intercept_at_last_checkpoint"": -0.14790660918981938, ""slope"": 0.003708697057942173, ""validation_mse"": 0.0006821678720207761}"
synthetic_1pct,rank_one_022,rank_1,21,16,5,0.7619047619047619,power_law,False,0.001975401105306242,0.00022258833232256667,0.014659200892056669,3.4891578009865265,"{""amplitude"": 4311083.328144029, ""endpoint"": -0.17726656215800318, ""endpoint_constrained"": true, ""power"": 6.0, ""time_shift"": 12.699857653205695}"
synthetic_1pct,rank_one_022,rank_1,21,16,5,0.7619047619047619,rank_1,False,0.006367169080236712,0.00031451902153958866,0.017425391996881277,4.930206745846789,"{""amplitudes"": [1.0190740134987113], ""endpoint"": -0.14172671084265942, ""modes"": [0.6]}"
synthetic_1pct,rank_one_022,rank_1,21,16,5,0.7619047619047619,rank_2,True,0.0013870859428075644,3.543868706577955e-05,0.005849219384175405,0.5555150629058777,"{""amplitudes"": [0.6117001000396542, 0.39619053132869253], ""endpoint"": -0.160357884277274, ""modes"": [0.6, 0.7]}"
synthetic_1pct,rank_one_023,rank_1,21,10,11,0.47619047619047616,persistence,True,1.2087210518892681,0.00015895937740795826,0.01251545002104177,1.0,"{""last_value"": 0.1612063911902423}"
synthetic_1pct,rank_one_023,rank_1,21,10,11,0.47619047619047616,local_linear,False,1.3338712723757646,0.0008276697563787623,0.028558272727623575,5.206800440903831,"{""bandwidth"": 1.5, ""intercept_at_last_checkpoint"": 0.15758717230397767, ""slope"": 0.0037748286739876066, ""validation_mse"": 0.004302583477682216}"
synthetic_1pct,rank_one_023,rank_1,21,10,11,0.47619047619047616,power_law,False,0.001625182518712074,0.0007004515099029592,0.026271957422075744,4.406481211239853,"{""amplitude"": 112905.81289159413, ""endpoint"": 0.13245308266161235, ""endpoint_constrained"": true, ""power"": 6.0, ""time_shift"": 6.931448431551464}"
synthetic_1pct,rank_one_023,rank_1,21,10,11,0.47619047619047616,rank_1,False,0.0008036796700801041,0.00023832223987388935,0.015324477635418277,1.499265056007061,"{""amplitudes"": [1.000027759048156], ""endpoint"": 0.14805740165977935, ""modes"": [0.45]}"
synthetic_1pct,rank_one_023,rank_1,21,10,11,0.47619047619047616,rank_2,False,0.0007478326384795508,0.00017465811352573466,0.013118910711441256,1.098759421260112,"{""amplitudes"": [1.0094385982935627, -0.2635424269901776], ""endpoint"": 0.4040380200517326, ""modes"": [0.45, 0.995]}"
synthetic_1pct,rank_one_023,rank_1,21,12,9,0.5714285714285714,persistence,False,1.1820342469622118,0.0003401872207843803,0.018308905845538664,1.0,"{""last_value"": 0.169326052701407}"
synthetic_1pct,rank_one_023,rank_1,21,12,9,0.5714285714285714,local_linear,False,1.38144692085908,0.001941355758662516,0.043737701657157006,5.706727472538693,"{""bandwidth"": 1.5, ""intercept_at_last_checkpoint"": 0.16933222520102548, ""slope"": 0.005405302720308758, ""validation_mse"": 0.0009454607813254178}"
synthetic_1pct,rank_one_023,rank_1,21,12,9,0.5714285714285714,power_law,False,0.0028862543998260976,0.00027027672810636406,0.01631953274820978,0.7944940655983022,"{""amplitude"": 20178.771175734288, ""endpoint"": 0.1442185454797636, ""endpoint_constrained"": true, ""power"": 5.547013558396012, ""time_shift"": 5.957722660162223}"
synthetic_1pct,rank_one_023,rank_1,21,12,9,0.5714285714285714,rank_1,True,0.0013348479812900216,0.00017211741949680834,0.013023142924201763,0.5059491038477162,"{""amplitudes"": [0.9944476883974109], ""endpoint"": 0.15191057644109796, ""modes"": [0.45]}"
synthetic_1pct,rank_one_023,rank_1,21,12,9,0.5714285714285714,rank_2,False,0.0008695130440390386,0.0005510080846624968,0.023301419532527373,1.6197201158538541,"{""amplitudes"": [1.0173447707615768, -0.5363366043754807], ""endpoint"": 0.670271985959908, ""modes"": [0.45, 0.995]}"
synthetic_1pct,rank_one_023,rank_1,21,14,7,0.6666666666666666,persistence,False,1.1958132691583425,0.0003072651200179533,0.017400431782499528,1.0,"{""last_value"": 0.16509761655392696}"
synthetic_1pct,rank_one_023,rank_1,21,14,7,0.6666666666666666,local_linear,False,1.1963445565356816,0.00026629812540658333,0.01619897176093934,0.8666721604787326,"{""bandwidth"": 1.5, ""intercept_at_last_checkpoint"": 0.1633535123408219, ""slope"": -0.00012628333389092664, ""validation_mse"": 0.0005472562347092616}"
synthetic_1pct,rank_one_023,rank_1,21,14,7,0.6666666666666666,power_law,False,0.0033160190363009934,0.00022976351817634893,0.015046792432201209,0.7477696074392571,"{""amplitude"": 20094.474628944936, ""endpoint"": 0.1470291045543895, ""endpoint_constrained"": true, ""power"": 5.547013558396012, ""time_shift"": 5.957722660162223}"
synthetic_1pct,rank_one_023,rank_1,21,14,7,0.6666666666666666,rank_1,True,0.0015174226542953306,0.00018582107024976108,0.013531653618574663,0.6047581002305075,"{""amplitudes"": [0.9919241419237449], ""endpoint"": 0.15365145350241974, ""modes"": [0.45]}"
synthetic_1pct,rank_one_023,rank_1,21,14,7,0.6666666666666666,rank_2,False,0.0008997575408198344,0.0005349026716953827,0.022958355541340316,1.7408506102560153,"{""amplitudes"": [1.0150322709317332, -0.4655603236057284], ""endpoint"": 0.6013785473431477, ""modes"": [0.45, 0.995]}"
synthetic_1pct,rank_one_023,rank_1,21,15,6,0.7142857142857143,persistence,False,1.241681453663327,0.00022212969358686692,0.014794718371688751,1.0,"{""last_value"": 0.15188458885056838}"
synthetic_1pct,rank_one_023,rank_1,21,15,6,0.7142857142857143,local_linear,False,1.0437974037943258,0.0006444320902071688,0.025199502853948157,2.901152384439109,"{""bandwidth"": 1.5, ""intercept_at_last_checkpoint"": 0.1545891851921798, ""slope"": -0.00444867544071145, ""validation_mse"": 0.0004949311410851951}"
synthetic_1pct,rank_one_023,rank_1,21,15,6,0.7142857142857143,power_law,False,0.0033280568561889004,0.00026188179208711795,0.0160640869358372,1.1789589579725706,"{""amplitude"": 20085.50679399631, ""endpoint"": 0.14732698399512018, ""endpoint_constrained"": true, ""power"": 5.547013558396012, ""time_shift"": 5.957722660162223}"
synthetic_1pct,rank_one_023,rank_1,21,15,6,0.7142857142857143,rank_1,True,0.00152033713697719,0.00021650798806350393,0.01460630468942538,0.9746917873357656,"{""amplitudes"": [0.9921329571761851], ""endpoint"": 0.15350742840339388, ""modes"": [0.45]}"
synthetic_1pct,rank_one_023,rank_1,21,15,6,0.7142857142857143,rank_2,False,0.0010639543389432404,0.00031899996584121895,0.01772959079184667,1.4360978070454749,"{""amplitudes"": [1.0144784469076076, -0.045153632097277074], ""endpoint"": 0.1811375363732407, ""modes"": [0.45, 0.94]}"
synthetic_1pct,rank_one_023,rank_1,21,16,5,0.7619047619047619,persistence,True,1.231984415336826,0.0002587858875014759,0.015968851719468907,1.0,"{""last_value"": 0.1545661470576046}"
synthetic_1pct,rank_one_023,rank_1,21,16,5,0.7619047619047619,local_linear,False,1.089919225633628,0.0005095596966469513,0.022407888195177802,1.969039740013165,"{""bandwidth"": 1.5, ""intercept_at_last_checkpoint"": 0.15303984423278943, ""slope"": -0.0031503505563974256, ""validation_mse"": 0.00013814814790822407}"
synthetic_1pct,rank_one_023,rank_1,21,16,5,0.7619047619047619,power_law,False,0.003364717150776484,0.0003002301155055053,0.017200082118430833,1.1601487175479492,"{""amplitude"": 20071.059885813538, ""endpoint"": 0.14780595061423346, ""endpoint_constrained"": true, ""power"": 5.547013558396012, ""time_shift"": 5.957722660162223}"
synthetic_1pct,rank_one_023,rank_1,21,16,5,0.7619047619047619,rank_1,False,0.001521361971876356,0.0002594528699720837,0.01598941715735955,1.002577352559851,"{""amplitudes"": [0.9920187657616197], ""endpoint"": 0.15358618496296864, ""modes"": [0.45]}"
synthetic_1pct,rank_one_023,rank_1,21,16,5,0.7619047619047619,rank_2,False,0.0011001073350471735,0.0002840180457337742,0.016729245756868554,1.0975020642540134,"{""amplitudes"": [1.5299791034958428, -0.5410721703437071], ""endpoint"": 0.1595894779293475, ""modes"": [0.5, 0.6]}"
synthetic_1pct,rank_one_024,rank_1,21,10,11,0.47619047619047616,persistence,False,1.4416327305069325,0.02293228883632367,0.2107647408883847,1.0,"{""last_value"": 0.4690498156878897}"
synthetic_1pct,rank_one_024,rank_1,21,10,11,0.47619047619047616,local_linear,False,0.05171663644929758,0.06665167079329141,0.3593186651515468,2.9064552286518994,"{""bandwidth"": 1.5, ""intercept_at_last_checkpoint"": 0.468171891633464, ""slope"": -0.05994359792323333, ""validation_mse"": 0.0007366955681266916}"
synthetic_1pct,rank_one_024,rank_1,21,10,11,0.47619047619047616,power_law,True,0.0008402290927260864,0.0023101624279487087,0.06689528610090124,0.10073841492391371,"{""amplitude"": 178.49221419406587, ""endpoint"": -0.19411260233601846, ""endpoint_constrained"": true, ""power"": 1.7087513978475741, ""time_shift"": 17.190411842474624}"
synthetic_1pct,rank_one_024,rank_1,21,10,11,0.47619047619047616,rank_1,False,0.001280541749962616,0.0037110946759525668,0.08478622013510059,0.16182835923792332,"{""amplitudes"": [1.1507266660927344], ""endpoint"": 0.02545422367190353, ""modes"": [0.9]}"
synthetic_1pct,rank_one_024,rank_1,21,10,11,0.47619047619047616,rank_2,False,0.0007960624384981685,0.007178340721543831,0.11791967988096666,0.313023299714129,"{""amplitudes"": [0.1869000974551187, 1.2530261161780825], ""endpoint"": -0.24913841933109016, ""modes"": [0.7, 0.94]}"
synthetic_1pct,rank_one_024,rank_1,21,12,9,0.5714285714285714,persistence,False,1.641775523836288,0.018797919020159044,0.18291130427516936,1.0,"{""last_value"": 0.4379744112599968}"
synthetic_1pct,rank_one_024,rank_1,21,12,9,0.5714285714285714,local_linear,False,0.5460334598074166,0.0008216749699714018,0.03824156773964964,0.04371095380771601,"{""bandwidth"": 1.5, ""intercept_at_last_checkpoint"": 0.43387619961754675, ""slope"": -0.025364961816894505, ""validation_mse"": 0.0010906388781996006}"
synthetic_1pct,rank_one_024,rank_1,21,12,9,0.5714285714285714,power_law,True,0.0014795627669011344,0.00018019014336502677,0.01790816861223567,0.009585643132720159,"{""amplitude"": 2253.707055058337, ""endpoint"": 0.04313511215619814, ""endpoint_constrained"": true, ""power"": 2.530107638056499, ""time_shift"": 20.0}"
synthetic_1pct,rank_one_024,rank_1,21,12,9,0.5714285714285714,rank_1,False,0.001841098648654338,0.002584613836724167,0.06782401446754768,0.13749467874354965,"{""amplitudes"": [0.9206268947832836], ""endpoint"": 0.2816757410962856, ""modes"": [0.85]}"
synthetic_1pct,rank_one_024,rank_1,21,12,9,0.5714285714285714,rank_2,False,0.0012281442709003443,0.008078881043091124,0.11991161883275948,0.42977528706378804,"{""amplitudes"": [7.367768069357998, -7.963817792910893], ""endpoint"": 1.7831145482174355, ""modes"": [0.94, 0.96]}"
synthetic_1pct,rank_one_024,rank_1,21,14,7,0.6666666666666666,persistence,False,2.250540190343324,0.005542757903157217,0.08987872611112828,1.0,"{""last_value"": 0.35921304634399587}"
synthetic_1pct,rank_one_024,rank_1,21,14,7,0.6666666666666666,local_linear,False,0.32972446362270347,0.006919879544930307,0.10042531919322925,1.2484542290738365,"{""bandwidth"": 1.5, ""intercept_at_last_checkpoint"": 0.35635791127303457, ""slope"": -0.03421439761538446, ""validation_mse"": 0.0008672666741198244}"
